id,name,slug,url,description,emails,email,phone,address,contacts_raw,categories,socials,website,instagram,facebook,twitter,linkedin
d4b88da0-795d-4f38-99e1-a14176f199fc,"Agronomy Club, MSU",agro,https://msu.campuslabs.com/engage/organization/agro,"The Michigan State University Agronomy club is a agronomist based club where students are given the chance to network, gain experience, complete in colligate agronomy contest and attend pre-career fair mixers. Contact Information Address 1066 Bogue St. Rm A114 East Lansing, MI 48823 United States Contact Email E: kuhlemma@msu.edu Phone Number P: 5173155484",kuhlemma@msu.edu,kuhlemma@msu.edu,5173155484,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.msu.edu/~agclub""}",http://www.msu.edu/~agclub,,,,
bfe3f772-6ee3-4202-a0f1-6b2dcb15c4a0,Association for Graduate Students in Communication,agscom,https://msu.campuslabs.com/engage/organization/agscom,,,,,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/agscom/contact""}",https://msu.campuslabs.com/engage/organization/agscom/contact,,,,
9bf0c1bf-1d9a-4e57-bff8-4e13c5dbf361,Art History Association,aha,https://msu.campuslabs.com/engage/organization/aha,"THE ART HISTORY ASSOCIATION, AT MICHIGAN STATE UNIVERSITY, IS DEDICATED TO CREATING A COLLABORATIVE, EXPLORATORY, AND CREATIVE ENVIRONMENT FOR MICHIGAN STATE STUDENTS. WE STRIVE TO PROMOTE ENGAGEMENT AND EDUCATION OF ART HISTORY THROUGH EXPOSURE TO LOCAL, REGIONAL, AND NATIONAL ART INSTITUTIONS. This organization will not discriminate on the basis of age, color, gender, gender identity, disability status, height, marital status, national origin, political persuasion, race, religion, sexual orientation, or weight. Contact Information Address 600 Auditorium Rd East Lansing, MI 48824 United States Contact Email E: michstateaha@gmail.com",michstateaha@gmail.com,michstateaha@gmail.com,,,,,"{""instagram"": ""http://www.instagram.com/michiganstateaha/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://msu.campuslabs.com/engage/organization/aha/contact""}",https://msu.campuslabs.com/engage/organization/aha/contact,http://www.instagram.com/michiganstateaha/,,,
bffcfe8f-d770-484e-b579-f88d31524644,American Institute of Chemical Engineers,aiche,https://msu.campuslabs.com/engage/organization/aiche,Contact Information Address Contact Email E: michiganstateaiche@gmail.com,michiganstateaiche@gmail.com,michiganstateaiche@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/aiche_msu/"", ""facebook"": ""https://www.facebook.com/groups/147725205798/"", ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/in/aiche-michigan-state-university-chapter-b910a5247/"", ""website"": ""http://www.egr.msu.edu/aiche""}",http://www.egr.msu.edu/aiche,https://www.instagram.com/aiche_msu/,https://www.facebook.com/groups/147725205798/,,https://www.linkedin.com/in/aiche-michigan-state-university-chapter-b910a5247/
e252a231-91a8-4562-8052-68eb995434de,AIGA Student Professional Association,aiga,https://msu.campuslabs.com/engage/organization/aiga,"AIGA (American Institute of Graphic Arts) is the largest national professional association for design. As the MSU student chapter, our focus is to connect graphic designers and creatives of all majors with one another to engage in professional development and build a peer-based support network for navigating the design world. Members of our chapter can expect to attend meetings like resume and internship workshops, industry events like lectures and portfolio reviews, and exclusive access to design projects and exhibition space. Our group builds a strong peer support network where designers connect, collaborate, and help each other grow. By building unique relationships within our community, we create space for opportunities, recommendations, and connections that extend beyond class and into employment. Meetings on Wednesdays in Kresge at 7pm! Find our socials, email-list, and more at: https://linktr.ee/msuaiga - Email: MichiganStateAIGA@gmail.com Instagram: @MichiganStateAIGA Facebook: @MichiganStateAIGA - Contact Information Address 600 Auditorium Road, 113 Kresge Art Center East Lansing, MI 48824-1119 United States Contact Email E: michiganstateaiga@gmail.com Phone Number P: 3016054011",MichiganStateAIGA@gmail.com; michiganstateaiga@gmail.com,MichiganStateAIGA@gmail.com,48824-1119,,,AIGA Student Professional Association,"{""instagram"": ""http://instagram.com/michiganstateaiga"", ""facebook"": ""https://www.facebook.com/michiganstateaiga"", ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/groups/13918135/"", ""website"": ""https://www.aiga.org/""}",https://www.aiga.org/,http://instagram.com/michiganstateaiga,https://www.facebook.com/michiganstateaiga,,https://www.linkedin.com/groups/13918135/
0583cb80-f77f-40bc-8024-1950abcac00b,Alternative Investments Group,aigmsu,https://msu.campuslabs.com/engage/organization/aigmsu,"The Alternative Investments Group (“AIG”) is a premiere investment-focused student organization at Michigan State University. Members within AIG hold a wealth and diversity of experience in the alternative space, as well as unique goals and ambitions within the financial markets industry. In joining AIG, members become knowledgeable in alternative asset classes, financial markets, and valuations, while simultaneously immersing themselves in a tightly-knit network of diverse, driven students and alumni working at top financial institutions. Contact Information Address Contact Email E: aigmsu@gmail.com",aigmsu@gmail.com,aigmsu@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/aig_msu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/company/msuaig/mycompany/"", ""website"": ""https://aigmsu.wixsite.com/aigmsu2025""}",https://aigmsu.wixsite.com/aigmsu2025,https://www.instagram.com/aig_msu/,,,https://www.linkedin.com/company/msuaig/mycompany/
183065db-932c-4425-9760-e1a3e9a9927f,"Alpha Kappa Alpha Sorority Inc., Delta Zeta Chapter",aka,https://msu.campuslabs.com/engage/organization/aka,"Alpha Kappa Alpha’s mission is to cultivate and encourage high scholastic and ethical standards, to promote unity and friendship among college women, to study and help alleviate problems concerning girls and women in order to improve their social stature, to maintain a progressive interest in college life, and to be of “Service to All Mankind"". Contact Information Address P.O. Box 93 East Lansing, MI 48826 United States Contact Email E: dzaka1908@gmail.com",dzaka1908@gmail.com,dzaka1908@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/akadeltazeta/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.dzaka1908.com""}",http://www.dzaka1908.com,https://www.instagram.com/akadeltazeta/,,,
024d3653-113b-44f6-90c3-1f3163529c4d,"Alpha Kappa Delta Phi International Sorority, Inc.",akdphi,https://msu.campuslabs.com/engage/organization/akdphi,"alpha Kappa Delta Phi was established at the University of California at Berkeley in the Fall of 1989 and recognized by the College Panhellenic Association on February 7, 1990. The founding sisters - Susan Kim, Fannie Pon, Jill Yoshimura, and Reina Yuan - dedicated themselves to establishing a strong and lasting organization which would provide Asian American women the opportunity to participate in the Greek system. Soon after being recognized by the College Panhellenic Association, the founding sisters brought together a diverse group of women who shared with them the goals of sisterhood, scholarship, and leadership. These ideals were to later set the foundation for alpha Kappa Delta Phi's purpose. Visit our national website for more information: http://www.akdphi.org/ Contact Information Address Contact Email E: msuakdphipresident@gmail.com",msuakdphipresident@gmail.com,msuakdphipresident@gmail.com,,,,,"{""instagram"": ""https://www.instagram.com/msuakdphi/"", ""facebook"": ""https://www.facebook.com/akdphimsu/"", ""twitter"": null, ""linkedin"": null, ""website"": ""http://www.akdphi.org/""}",http://www.akdphi.org/,https://www.instagram.com/msuakdphi/,https://www.facebook.com/akdphimsu/,,
b3039053-ffbe-4c97-9236-cac680932983,Alpha Kappa Psi Professional Business Fraternity,akpsi,https://msu.campuslabs.com/engage/organization/akpsi,"Alpha Kappa Psi is the world's oldest and largest professional business fraternity, founded with purpose of developing its members into principled business leaders. At Michigan State University, we take pride in being the only Co-Ed business fraternity that is a part of campus Greek Life. Our chapter combines professional development and lifelong brotherhood through networking events, community service, and social activities throughout each semester. Our extensive network of alumni, allows members to connect and land opportunities at some of the most established and reputable companies across all industries. Alpha Kappa Psi not only offers major advantages to those launching their professional career, but also the bonds that will last a lifetime. If you are interested in becoming a brother, stay tuned to our instagram for rush dates! Contact Information Address 123 Louis Street East Lansing, MI 48823 United States Contact Email E: akpsimsu1@gmail.com Phone Number P: 517-332-5048",akpsimsu1@gmail.com,akpsimsu1@gmail.com,517-332-5048,,,,"{""instagram"": ""https://www.instagram.com/akpsimsu/?hl=en"", ""facebook"": ""https://www.facebook.com/msu.akpsi/"", ""twitter"": null, ""linkedin"": ""https://www.linkedin.com/in/akpsimsu/"", ""website"": ""https://michiganstate.akpsi.org/""}",https://michiganstate.akpsi.org/,https://www.instagram.com/akpsimsu/?hl=en,https://www.facebook.com/msu.akpsi/,,https://www.linkedin.com/in/akpsimsu/
c93e9d39-8cec-4d1a-b8f1-43ee834fc2c8,Alliance of Queer and Ally Students,alliance,https://msu.campuslabs.com/engage/organization/alliance,"The AQAS (Alliance of Queer & Allied Students) is one of the oldest LGBTQIA2S+ advocacy student organizations in the United States, committed to making MSU a safer place for all through advocacy and social events! We are a safe space for all individuals who are discriminated against on the basis of gender identity and/or sexual identity. If you are interested in participating in the Alliance be sure to join any of our socials for information on events and meetings to come! Involve@state will also have events that we are hosting posted here on our organization page. Discord - https://discord.gg/sD6Bx7NW Instagram - @alliance_msu GroupMe - Alliance of Queer and Ally Students Email - rso.alliance@msu.edu Contact Information Address Contact Email E: rso.alliance@msu.edu",rso.alliance@msu.edu,rso.alliance@msu.edu,,,,,"{""instagram"": ""https://www.instagram.com/alliance_msu/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://alliancemsu.weebly.com/""}",https://alliancemsu.weebly.com/,https://www.instagram.com/alliance_msu/,,,
e5254e11-104a-4bde-997d-974eef8cd7a1,All Together,alltogether,https://msu.campuslabs.com/engage/organization/alltogether,"Contact Information Address 3830 Binghampton Drive Okemos, MI 48864 United States Contact Email E: RSO.Alltogether@msu.edu Phone Number P: 601-9570 x1(269)",RSO.Alltogether@msu.edu,RSO.Alltogether@msu.edu,601-9570,,,,"{""instagram"": ""https://www.instagram.com/msu_all_together/"", ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://www.alltogethermsu.com/home""}",https://www.alltogethermsu.com/home,https://www.instagram.com/msu_all_together/,,,
c7f0bfc1-23b3-48e1-b1b6-cf18978fe486,A Look Into The Lab,alookintothelabmsu,https://msu.campuslabs.com/engage/organization/alookintothelabmsu,"Spartans for Solutions empowers undergraduate students to turn knowledge into action by creating community service initiatives that address real-world challenges. Every member is a leader, taking an active role in identifying opportunities and designing projects that tackle pressing issues in the East Lansing area and beyond. By combining creativity, leadership, and a commitment to service, Spartans for Solutions fosters personal growth while making a meaningful impact in the community. Contact Information Address 919 E Shaw Lane East Lansing, MI 48824 United States Contact Email E: barnasda@msu.edu Phone Number P: 269-808-2887",barnasda@msu.edu,barnasda@msu.edu,269-808-2887,,,,"{""instagram"": null, ""facebook"": null, ""twitter"": null, ""linkedin"": null, ""website"": ""https://alookintothelabmsu.my.canva.site/""}",https://alookintothelabmsu.my.canva.site/,,,,
